Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Number of Premises Baited,Number of Premises with Garbage,Number of Premises with Rats,Current Activity,Most Recent Action,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
06/22/2015,Completed,07/13/2015,15-02908688,Rodent Baiting/Rat Complaint,4,6,9,Dispatch Crew,Inspected and baited,1009 W 85TH ST,60620,1171034.70560331,1848457.169506,21,6,71,41.73963590338032,-87.6489364632726,"(41.73963590338, -87.648936463273)"
06/22/2015,Completed,06/29/2015,15-02904701,Rodent Baiting/Rat Complaint,0,1,2,Dispatch Crew,"Area inspected, no cause and no baiting",6931 S ADA ST,60636,1168524.55076686,1858799.09512387,6,7,67,41.76806995858399,-87.65783578639311,"(41.768069958584, -87.657835786393)"
06/22/2015,Completed,06/26/2015,15-02897709,Rodent Baiting/Rat Complaint,0,110,10,Dispatch Crew,Inspected and baited,5106 S MAY ST,60609,1169517.49139202,1870938.82327798,20,9,61,41.801361351700955,-87.65384454808337,"(41.801361351701, -87.653844548083)"
06/22/2015,Completed,07/08/2015,15-02890756,Rodent Baiting/Rat Complaint,4,5,3,Dispatch Crew,Inspected and baited,933 W WOLFRAM ST,60657,1169563.70849169,1919119.28020449,44,19,6,41.933571281798216,-87.65227320739135,"(41.933571281798, -87.652273207391)"
06/22/2015,Completed,06/22/2015,15-02900917,Rodent Baiting/Rat Complaint,1,1,1,Dispatch Crew,"Area inspected, no cause and no baiting",2961 S LOOMIS ST,60608,1168657.75998786,1885203.57106751,11,9,60,41.84052388828443,-87.65658545264787,"(41.840523888284, -87.656585452648)"
06/22/2015,Completed,06/25/2015,15-02912466,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,"Area inspected, no cause and no baiting",6501 W 63RD ST,60638,1134152.73870597,1862041.47260247,23,8,64,41.77763934789577,-87.78375079656833,"(41.777639347896, -87.783750796568)"
06/22/2015,Completed,06/25/2015,15-02900958,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,"Area inspected, no cause and no baiting",6901 S LOOMIS BLVD,60636,1168187.65387,1858991.02511254,6,7,67,41.76860389320832,-87.65906515597723,"(41.768603893208, -87.659065155977)"
06/22/2015,Completed,06/25/2015,15-02891025,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,"Area inspected, no cause and no baiting",5514 S NEW ENGLAND AVE,60638,1131322.42227925,1867203.96781589,23,8,56,41.79185538259843,-87.79400831467552,"(41.791855382598, -87.794008314676)"
06/22/2015,Completed,07/01/2015,15-02895634,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Inspected and baited,2163 N TALMAN AVE,60647,1158325.83116913,1914594.95057958,1,14,22,41.921393739093816,-87.6936958284838,"(41.921393739094, -87.693695828484)"
06/22/2015,Completed,06/30/2015,15-02900913,Rodent Baiting/Rat Complaint,1,4,6,Dispatch Crew,Inspected and baited,9421 S LOOMIS ST,60620,1168650.52680129,1842271.34603003,21,22,73,41.72271279900527,-87.65784959429429,"(41.722712799005, -87.657849594294)"
06/22/2015,Completed,07/02/2015,15-02895842,Rodent Baiting/Rat Complaint,1,3,1,Dispatch Crew,Inspected and baited,6255 W BYRON ST,60634,1133778.31010619,1925263.69702183,38,16,17,41.95113699327259,-87.78363942690048,"(41.951136993273, -87.7836394269)"
06/22/2015,Completed,06/30/2015,15-02901858,Rodent Baiting/Rat Complaint,1,11,5,Dispatch Crew,Inspected and baited,5520 S KOLIN AVE,60629,1148303.63669659,1867646.1969021,13,8,62,41.79275972276598,-87.73172878594595,"(41.792759722766, -87.731728785946)"
06/22/2015,Completed,06/24/2015,15-02896479,Rodent Baiting/Rat Complaint,0,1,0,Dispatch Crew,"Area inspected, no cause and no baiting",6208 N NEVA AVE,60631,1127703.70779514,1940674.06028567,41,16,10,41.993529389761996,-87.80562091647865,"(41.993529389762, -87.805620916479)"
06/22/2015,Completed,06/24/2015,15-02893116,Rodent Baiting/Rat Complaint,3,8,4,Dispatch Crew,Inspected and baited,1801 W 21ST PL,60608,1164695.98986958,1889778.34177624,25,12,31,41.85316224757002,-87.67099411264971,"(41.85316224757, -87.67099411265)"
06/22/2015,Completed - Dup,06/23/2015,15-02892297,Rodent Baiting/Rat Complaint,,,,,,6635 N RICHMOND ST,60645,1155467.68750935,1943869.5146214,50,24,2,42.00178294146793,-87.70340665342411,"(42.001782941468, -87.703406653424)"
06/22/2015,Completed,06/30/2015,15-02899825,Rodent Baiting/Rat Complaint,3,1,7,Dispatch Crew,Inspected and baited,3504 N DAMEN AVE,60618,1162393.35719015,1923284.36147321,47,19,5,41.94515378487658,-87.67850687864565,"(41.945153784877, -87.678506878646)"
06/22/2015,Completed,06/30/2015,15-02900335,Rodent Baiting/Rat Complaint,3,1,7,Dispatch Crew,Inspected and baited,2008 W CORNELIA AVE,60618,1162309.55719015,1923240.26147321,47,19,5,41.945034528370094,-87.67881613236038,"(41.94503452837, -87.67881613236)"
06/22/2015,Completed,06/26/2015,15-02897435,Rodent Baiting/Rat Complaint,0,2,0,Dispatch Crew,"Area inspected, no cause and no baiting",2616 W 15TH PL,60608,1159175.86419635,1892299.97009808,28,10,29,41.86019691341307,-87.69118564233816,"(41.860196913413, -87.691185642338)"
06/22/2015,Completed,06/30/2015,15-02898887,Rodent Baiting/Rat Complaint,1,2,1,Dispatch Crew,Inspected and baited,2442 N GREENVIEW AVE,60614,1165910.62997332,1916418.32007799,32,19,7,41.926238544687045,-87.66577529888896,"(41.926238544687, -87.665775298889)"
06/22/2015,Completed,07/08/2015,15-02895349,Rodent Baiting/Rat Complaint,0,7,0,Dispatch Crew,Completed,1920 N FAIRFIELD AVE,60647,1157731.21888049,1912644.1498821,1,14,22,41.916052741196594,-87.6959338604136,"(41.916052741197, -87.695933860414)"
06/22/2015,Completed,07/08/2015,15-02897476,Rodent Baiting/Rat Complaint,1,3,3,Dispatch Crew,Inspected and baited,5106 S MAY ST,60609,1169517.49139202,1870938.82327798,20,9,61,41.801361351700955,-87.65384454808337,"(41.801361351701, -87.653844548083)"
06/22/2015,Completed,06/24/2015,15-02902007,Rodent Baiting/Rat Complaint,0,4,0,Dispatch Crew,"Area inspected, no cause and no baiting",3504 N NORA AVE,60634,1128797.95009485,1922488.75746641,38,16,17,41.943608433733736,-87.80201061766813,"(41.943608433734, -87.802010617668)"
06/22/2015,Completed,06/24/2015,15-02892109,Rodent Baiting/Rat Complaint,1,5,1,Dispatch Crew,Inspected and baited,7418 S CLAREMONT AVE,60636,1162020.761881,1855438.86689821,18,8,66,41.75898670192677,-87.6817685908771,"(41.758986701927, -87.681768590877)"
06/22/2015,Completed,06/26/2015,15-02889460,Rodent Baiting/Rat Complaint,,,,Dispatch Crew,"Area inspected, no cause and no baiting",6643 N SEELEY AVE,60645,1161427.58049737,1944120.40940872,50,24,2,42.00234898978828,-87.68147394338506,"(42.002348989788, -87.681473943385)"
06/22/2015,Completed,06/30/2015,15-02895823,Rodent Baiting/Rat Complaint,6,7,6,Dispatch Crew,Inspected and baited,4349 S SPAULDING AVE,60632,1155077.23009947,1875619.07737818,14,8,58,41.814505648445454,-87.7066774496805,"(41.814505648445, -87.70667744968)"
06/22/2015,Completed,07/06/2015,15-02898169,Rodent Baiting/Rat Complaint,1,1,1,Dispatch Crew,Inspected and baited,7234 S WOOD ST,60636,1165602.63272798,1856714.37569537,17,7,67,41.76241167775807,-87.66860505129154,"(41.762411677758, -87.668605051292)"
06/22/2015,Completed,06/29/2015,15-02898236,Rodent Baiting/Rat Complaint,0,10,20,Dispatch Crew,"Area inspected, no cause and no baiting",6646 S EVANS AVE,60637,1182361.8299674,1861106.76911215,20,3,42,41.774093032945956,-87.60704465721786,"(41.774093032946, -87.607044657218)"
06/22/2015,Completed,07/01/2015,15-02903221,Rodent Baiting/Rat Complaint,1,9,6,Dispatch Crew,Inspected and baited,833 N WALLER AVE,60651,1138207.93998268,1904990.60912394,29,15,25,41.89542627184948,-87.76784748261467,"(41.895426271849, -87.767847482615)"
06/22/2015,Completed,07/02/2015,15-02903215,Rodent Baiting/Rat Complaint,2,2,3,Dispatch Crew,Inspected and baited,510 W 45TH ST,60609,1173643.31112443,1875085.41732301,11,9,61,41.812649518620496,-87.63859078692555,"(41.812649518621, -87.638590786926)"
06/22/2015,Completed,06/29/2015,15-02909316,Rodent Baiting/Rat Complaint,2,2,2,Dispatch Crew,Inspected and baited,1342 W GRANVILLE AVE,60660,1166117.72001164,1941299.53912383,48,24,77,41.99450918006508,-87.66430051709072,"(41.994509180065, -87.664300517091)"
06/22/2015,Completed,06/24/2015,15-02901108,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,"Area inspected, no cause and no baiting",3251 N PITTSBURGH AVE,60634,1120521.83951828,1920573.6972682,38,16,17,41.93848999815417,-87.8324715355817,"(41.938489998154, -87.832471535582)"
06/22/2015,Completed,06/30/2015,15-02891221,Rodent Baiting/Rat Complaint,1,4,1,Dispatch Crew,Inspected and baited,3828 N KEDVALE AVE,60641,1148165.62076747,1925130.56891453,45,17,16,41.95050628274303,-87.7307551365258,"(41.950506282743, -87.730755136526)"
06/22/2015,Completed,06/30/2015,15-02890241,Rodent Baiting/Rat Complaint,0,5,2,Dispatch Crew,Inspected and baited,4429 N PAULINA ST,60640,1164428.12703167,1929477.0075912,47,19,3,41.96210379623796,-87.67085191813044,"(41.962103796238, -87.67085191813)"
06/22/2015,Completed,06/29/2015,15-02897434,Rodent Baiting/Rat Complaint,2,3,3,Dispatch Crew,Inspected and baited,12 N THROOP ST,60607,1167711.53808924,1900211.18500473,27,12,28,41.88172646217588,-87.65962555428882,"(41.881726462176, -87.659625554289)"
06/22/2015,Completed,07/02/2015,15-02907535,Rodent Baiting/Rat Complaint,3,2,3,Dispatch Crew,Inspected and baited,8850 S DORCHESTER AVE,60619,1186990.31341612,1846909.76842139,8,4,48,41.735026601492756,-87.59052708425948,"(41.735026601493, -87.590527084259)"
06/22/2015,Completed,06/24/2015,15-02891476,Rodent Baiting/Rat Complaint,5,2,5,Dispatch Crew,Inspected and baited,5829 N ROCKWELL ST,60659,1157945.84389579,1938616.19461083,40,20,2,41.98731722949098,-87.69443400912527,"(41.987317229491, -87.694434009125)"
06/22/2015,Completed,06/24/2015,15-02892398,Rodent Baiting/Rat Complaint,1,5,2,Dispatch Crew,Inspected and baited,1702 S NEWBERRY AVE,60608,1171039.02432597,1891955.52073212,25,12,31,41.858999983028696,-87.6476493425754,"(41.858999983029, -87.647649342575)"
06/22/2015,Completed,06/29/2015,15-02901759,Rodent Baiting/Rat Complaint,4,4,4,Dispatch Crew,Inspected and baited,5950 N VIRGINIA AVE,60659,1154616.223906,1938987.91450057,40,20,2,41.98840475229766,-87.70667051466903,"(41.988404752298, -87.706670514669)"
06/22/2015,Completed,06/26/2015,15-02901101,Rodent Baiting/Rat Complaint,2,4,2,Dispatch Crew,Inspected and baited,7735 N SHERIDAN RD,60626,1165358.96501628,1951320.74999382,49,24,1,42.02202379955418,-87.66680455088398,"(42.022023799554, -87.666804550884)"
06/22/2015,Completed,06/25/2015,15-02894865,Rodent Baiting/Rat Complaint,4,7,6,Dispatch Crew,Inspected and baited,2927 W BELMONT AVE,60618,1156176.01999319,1921129.3915235,33,14,21,41.93936846243495,-87.70141783934817,"(41.939368462435, -87.701417839348)"
06/22/2015,Completed,06/24/2015,15-02896731,Rodent Baiting/Rat Complaint,0,8,0,Dispatch Crew,"Area inspected, no cause and no baiting",3702 N SPAULDING AVE,60618,1153729.86298519,1924424.88011508,33,17,16,41.94846065113136,-87.71032016002995,"(41.948460651131, -87.71032016003)"
06/22/2015,Completed,07/28/2015,15-02894483,Rodent Baiting/Rat Complaint,0,3,0,Dispatch Crew,Inspected and baited,6200 N CAMPBELL AVE,60659,1158531.93210227,1941079.30377186,50,24,2,41.99406408357983,-87.69221052978737,"(41.99406408358, -87.692210529787)"
06/22/2015,Completed,07/17/2015,15-02905137,Rodent Baiting/Rat Complaint,1,5,2,Dispatch Crew,Inspected and baited,3241 S MORGAN ST,60608,1170175.36750821,1883276.74991322,11,9,60,41.83520356735536,-87.65107261071978,"(41.835203567355, -87.65107261072)"
06/22/2015,Completed,06/26/2015,15-02897426,Rodent Baiting/Rat Complaint,2,4,2,Dispatch Crew,Inspected and baited,1546 S WASHTENAW AVE,60608,1158620.7258925,1892223.34368806,28,10,29,41.85999801817275,-87.69322551284111,"(41.859998018173, -87.693225512841)"
06/22/2015,Completed,06/25/2015,15-02896463,Rodent Baiting/Rat Complaint,4,8,6,Dispatch Crew,Inspected and baited,2550 S SAWYER AVE,60623,1155092.94656695,1887209.3056765,12,10,30,41.84631037000514,-87.70630948863428,"(41.846310370005, -87.706309488634)"
06/22/2015,Completed - Dup,06/30/2015,15-02901100,Rodent Baiting/Rat Complaint,,,,,,1940 W 80TH ST,60620,1164709.6345172,1851609.79121271,17,6,71,41.748422860991255,-87.67202184128428,"(41.748422860991, -87.672021841284)"
06/22/2015,Completed,06/30/2015,15-02910927,Rodent Baiting/Rat Complaint,0,1,1,Dispatch Crew,"Area inspected, no cause and no baiting",1913 W MELROSE ST,60657,1163013.22330863,1921597.46112568,32,19,5,41.94051182049607,-87.67627602228548,"(41.940511820496, -87.676276022285)"
06/22/2015,Completed,06/26/2015,15-02898754,Rodent Baiting/Rat Complaint,0,3,0,Dispatch Crew,"Area inspected, no cause and no baiting",3439 N MELVINA AVE,60634,1134443.10932956,1922330.40377231,36,16,17,41.943075999112516,-87.78126506215865,"(41.943075999113, -87.781265062159)"
06/22/2015,Completed,06/24/2015,15-02889903,Rodent Baiting/Rat Complaint,6,4,16,Dispatch Crew,Inspected and baited,5333 W NEWPORT AVE,60641,1140198.87707605,1922421.31660599,30,16,15,41.94322180091147,-87.76010722331495,"(41.943221800911, -87.760107223315)"
06/22/2015,Completed,07/17/2015,15-02896051,Rodent Baiting/Rat Complaint,3,8,3,Dispatch Crew,Inspected and baited,4537 S LAMON AVE,60638,1144454.08987464,1874105.88452144,22,8,56,41.81055918794065,-87.74568287290947,"(41.810559187941, -87.745682872909)"
06/22/2015,Completed - Dup,06/30/2015,15-02905508,Rodent Baiting/Rat Complaint,,,,,,11000 S CENTRAL PARK AVE,60655,1154315.57533275,1831423.17098854,19,22,74,41.693240056947815,-87.71064465676535,"(41.693240056948, -87.710644656765)"
06/22/2015,Completed,06/25/2015,15-02897412,Rodent Baiting/Rat Complaint,2,3,2,Dispatch Crew,Inspected and baited,1523 N KILDARE AVE,60651,1147435.461421,1909750.52411341,26,25,23,41.90831608716376,-87.73383446719683,"(41.908316087164, -87.733834467197)"
06/22/2015,Completed,07/17/2015,15-02903841,Rodent Baiting/Rat Complaint,1,4,1,Dispatch Crew,Inspected and baited,3325 W BRYN MAWR AVE,60659,1153085.4630091,1937016.02872147,39,17,13,41.983024389429644,-87.71235341999643,"(41.98302438943, -87.712353419996)"
06/22/2015,Completed,06/26/2015,15-02895624,Rodent Baiting/Rat Complaint,1,4,1,Dispatch Crew,Inspected and baited,2915 N DAWSON AVE,60618,1153333.3080753,1919306.93999297,35,14,21,41.934424541986964,-87.71191420370958,"(41.934424541987, -87.71191420371)"
06/22/2015,Completed,06/25/2015,15-02889920,Rodent Baiting/Rat Complaint,3,1,3,Dispatch Crew,Inspected and baited,5309 S HARLEM AVE,60638,1129242.65131271,1868523.63001896,23,8,56,41.79551233500525,-87.80160473327041,"(41.795512335005, -87.80160473327)"
06/22/2015,Completed,06/25/2015,15-02898555,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,"Area inspected, no cause and no baiting",1844 W WARNER AVE,60613,1163251.05998684,1927587.44997182,47,19,5,41.9569436530839,-87.67523285119364,"(41.956943653084, -87.675232851194)"
06/22/2015,Completed,06/30/2015,15-02898180,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,"Area inspected, no cause and no baiting",10749 S TALMAN AVE,60655,1160620.12020075,1833248.83607949,19,22,75,41.69812262332759,-87.68751207301659,"(41.698122623328, -87.687512073017)"
06/22/2015,Completed,06/26/2015,15-02905574,Rodent Baiting/Rat Complaint,4,12,4,Dispatch Crew,Inspected and baited,2919 N ALLEN AVE,60618,1152495.01368797,1919209.78482915,35,14,21,41.93417457278533,-87.71499752528409,"(41.934174572785, -87.714997525284)"
06/22/2015,Completed,06/24/2015,15-02892267,Rodent Baiting/Rat Complaint,1,1,1,Dispatch Crew,Inspected and baited,1661 N VINE ST,60614,1171770.32892458,1911321.63347472,43,18,7,41.91212578942059,-87.64439428041825,"(41.912125789421, -87.644394280418)"
06/22/2015,Completed,06/24/2015,15-02891516,Rodent Baiting/Rat Complaint,1,2,4,Dispatch Crew,Inspected and baited,2747 N KENMORE AVE,60614,1168791.56020173,1918253.18552471,43,19,7,41.93121147291607,-87.6551359716056,"(41.931211472916, -87.655135971606)"
06/22/2015,Completed,07/01/2015,15-02904158,Rodent Baiting/Rat Complaint,1,3,2,Dispatch Crew,Inspected and baited,2029 W CORTEZ ST,60622,1162683.75997062,1906995.73002019,2,12,24,41.900450623611285,-87.67789708747928,"(41.900450623611, -87.677897087479)"
06/22/2015,Completed,07/17/2015,15-02897222,Rodent Baiting/Rat Complaint,5,5,7,Dispatch Crew,Inspected and baited,3049 S FARRELL ST,60608,1170096.66677449,1884575.27138261,11,9,60,41.83876854430201,-87.65132355495672,"(41.838768544302, -87.651323554957)"
06/22/2015,Completed,06/29/2015,15-02906763,Rodent Baiting/Rat Complaint,5,3,5,Dispatch Crew,Inspected and baited,5737 N CAMPBELL AVE,60659,1158625.19146863,1938016.44773033,40,20,2,41.98565756495093,-87.69195185919119,"(41.985657564951, -87.691951859191)"
06/22/2015,Completed,06/26/2015,15-02911217,Rodent Baiting/Rat Complaint,0,1,0,Dispatch Crew,"Area inspected, no cause and no baiting",734 W BARRY AVE,60657,1170814.55302355,1920691.03098322,44,19,6,41.93785687386255,-87.64763025368228,"(41.937856873863, -87.647630253682)"
06/22/2015,Completed,07/02/2015,15-02906783,Rodent Baiting/Rat Complaint,2,2,4,Dispatch Crew,Inspected and baited,3350 S HALSTED ST,60608,1171521.5374262,1882464.89986671,11,9,60,41.83294633102657,-87.64615695731025,"(41.832946331027, -87.64615695731)"
06/22/2015,Completed,06/30/2015,15-02891497,Rodent Baiting/Rat Complaint,0,4,1,Dispatch Crew,Inspected and baited,2834 N KEDZIE AVE,60618,1154554.36490475,1918674.13791775,35,14,21,41.93266371046718,-87.70744378065994,"(41.932663710467, -87.70744378066)"
06/22/2015,Completed,06/30/2015,15-02895789,Rodent Baiting/Rat Complaint,3,3,6,Dispatch Crew,Inspected and baited,1472 W WARNER AVE,60613,1165569.39838779,1927649.70001993,47,19,6,41.95706529897407,-87.66670821361981,"(41.957065298974, -87.66670821362)"
06/22/2015,Completed,06/24/2015,15-02893524,Rodent Baiting/Rat Complaint,3,3,3,Dispatch Crew,Inspected and baited,1502 W WELLINGTON AVE,60657,1165776.69709582,1920004.35967598,32,19,6,41.936081694592666,-87.66616490054821,"(41.936081694593, -87.666164900548)"
06/22/2015,Completed,07/06/2015,15-02898238,Rodent Baiting/Rat Complaint,1,1,1,Dispatch Crew,Inspected and baited,6648 S WASHTENAW AVE,60629,1159520.76297623,1860449.57576959,17,8,66,41.7727884224221,-87.69079383631967,"(41.772788422422, -87.69079383632)"
06/22/2015,Completed,06/24/2015,15-02901134,Rodent Baiting/Rat Complaint,3,0,4,Dispatch Crew,Inspected and baited,6236 N RIDGEWAY AVE,60659,1150243.78988317,1941128.36432712,39,17,13,41.994364933134406,-87.72269672933407,"(41.994364933134, -87.722696729334)"
06/22/2015,Completed,07/01/2015,15-02896127,Rodent Baiting/Rat Complaint,1,5,4,Dispatch Crew,Inspected and baited,819 N PARKSIDE AVE,60651,1138535.79691509,1904904.50311372,29,15,25,41.895184050294944,-87.76664541323683,"(41.895184050295, -87.766645413237)"
06/22/2015,Completed,06/30/2015,15-02895061,Rodent Baiting/Rat Complaint,4,1,4,Dispatch Crew,Inspected and baited,5300 N MELVINA AVE,60630,1133726.93777941,1934861.77108852,45,16,11,41.97747596205233,-87.78360190535741,"(41.977475962052, -87.783601905357)"
06/22/2015,Completed,06/30/2015,15-02904394,Rodent Baiting/Rat Complaint,2,8,2,Dispatch Crew,Inspected and baited,11006 S CENTRAL PARK AVE,60655,1154316.97533275,1831382.87098854,19,22,74,41.69312943819576,-87.71064059764852,"(41.693129438196, -87.710640597649)"
06/22/2015,Completed,06/29/2015,15-02891891,Rodent Baiting/Rat Complaint,1,1,0,Dispatch Crew,Inspected and baited,4910 W DRUMMOND PL,60639,1143202.00258128,1917178.73702502,31,25,19,41.9287800190705,-87.74920038427709,"(41.928780019071, -87.749200384277)"
06/22/2015,Completed,06/25/2015,15-02891987,Rodent Baiting/Rat Complaint,0,5,0,Dispatch Crew,"Area inspected, no cause and no baiting",8806 S DAUPHIN AVE,60619,1183957.77716951,1846761.57990601,8,6,44,41.734691240107495,-87.60164152053757,"(41.734691240107, -87.601641520538)"
